date,regionnavn,tests,cases,pospct,rm
2020-05-29,Syddanmark,1966,3,0.001525940996948118,9.316143510901698e-4
2020-05-30,Syddanmark,1040,1,9.615384615384616e-4,9.059332475786946e-4
2020-05-31,Syddanmark,1172,0,0,9.722550409199865e-4
2020-06-01,Syddanmark,1389,2,0.0014398848092152627,0.001183572658489442
2020-06-02,Syddanmark,2630,4,0.001520912547528517,0.0011637185949270102
2020-06-03,Syddanmark,2154,1,4.6425255338904364e-4,0.0011396447306469602
2020-06-04,Syddanmark,1686,4,0.002372479240806643,0.0011396447306469602
2020-06-05,Syddanmark,1442,2,0.0013869625520110957,0.0013143920215503914
2020-06-06,Syddanmark,1261,1,7.930214115781126e-4,0.0012019680796360947
2020-06-07,Syddanmark,1399,0,0,0.0011918892559235994
2020-06-08,Syddanmark,3004,8,0.002663115845539281,8.529636500940789e-4
2020-06-09,Syddanmark,2725,2,7.339449541284404e-4,7.176757435689566e-4
2020-06-10,Syddanmark,2540,1,3.937007874015748e-4,6.043869704863692e-4
2020-06-11,Syddanmark,2214,0,0,6.043869704863692e-4
2020-06-12,Syddanmark,2273,1,4.399472063352398e-4,2.2394184969504318e-4
2020-06-13,Syddanmark,1454,0,0,1.6906009164511512e-4
2020-06-14,Syddanmark,1382,0,0,2.0940748229836257e-4
2020-06-15,Syddanmark,3077,0,0,2.619284907017239e-4
2020-06-16,Syddanmark,2859,1,3.497726477789437e-4,1.9907888979668964e-4
2020-06-17,Syddanmark,2958,2,6.76132521974307e-4,1.9907888979668964e-4
2020-06-18,Syddanmark,2720,1,3.676470588235294e-4,2.8057184065644026e-4
2020-06-19,Syddanmark,2518,0,0,2.8057184065644026e-4
2020-06-20,Syddanmark,1706,0,0,3.153357210025427e-4
2020-06-21,Syddanmark,1753,1,5.704506560182544e-4,4.499057860556815e-4
2020-06-22,Syddanmark,3629,0,0,4.5658790357736896e-4
2020-06-23,Syddanmark,3372,2,5.931198102016608e-4,5.205919998395298e-4
2020-06-24,Syddanmark,3090,5,0.0016181229773462784,5.205919998395298e-4
2020-06-25,Syddanmark,2413,1,4.144218814753419e-4,5.35558969882644e-4
2020-06-26,Syddanmark,2232,1,4.4802867383512545e-4,6.300099734245567e-4
2020-06-27,Syddanmark,1462,0,0,5.97283356407345e-4
2020-06-28,Syddanmark,1481,1,6.752194463200541e-4,3.6612293107216243e-4
2020-06-29,Syddanmark,3025,2,6.611570247933885e-4,3.0691980514711354e-4
2020-06-30,Syddanmark,2747,1,3.6403349108117945e-4,2.4291570888495276e-4
2020-07-01,Syddanmark,2681,0,0,4.272475061199758e-4
2020-07-02,Syddanmark,2469,0,0,4.2189545693722757e-4
2020-07-03,Syddanmark,2255,0,0,3.7873965729375047e-4
2020-07-04,Syddanmark,1550,2,0.0012903225806451613,3.829778424823783e-4
2020-07-05,Syddanmark,1568,1,6.377551020408163e-4,4.3889061855171017e-4
2020-07-06,Syddanmark,2785,1,3.590664272890485e-4,4.3889061855171017e-4
2020-07-07,Syddanmark,2540,1,3.937007874015748e-4,6.15402739050651e-4
2020-07-08,Syddanmark,2555,1,3.913894324853229e-4,5.925826917954391e-4
2020-07-09,Syddanmark,2227,0,0,5.014748200753224e-4
2020-07-10,Syddanmark,2428,3,0.0012355848434925864,5.461857605701282e-4
2020-07-11,Syddanmark,1769,2,0.0011305822498586771,6.964583570521273e-4
2020-07-12,Syddanmark,1601,0,0,7.456262303812088e-4
2020-07-13,Syddanmark,2976,2,6.720430107526882e-4,0.001041641860006453
2020-07-14,Syddanmark,2767,4,0.0014456089627755693,8.65129739507512e-4
2020-07-15,Syddanmark,2719,2,7.35564545788893e-4,7.036179895277011e-4
2020-07-16,Syddanmark,2413,5,0.0020721094073767096,7.036179895277011e-4
2020-07-17,Syddanmark,2440,0,0,6.53635409199261e-4
2020-07-18,Syddanmark,1871,0,0,4.4711984308846547e-4
2020-07-19,Syddanmark,2103,0,0,4.50799865831006e-4
2020-07-20,Syddanmark,3104,1,3.2216494845360824e-4,4.275164677008799e-4
2020-07-21,Syddanmark,2823,0,0,6.35763031632575e-4
2020-07-22,Syddanmark,2627,2,7.613247049866769e-4,8.415102368997035e-4
2020-07-23,Syddanmark,2619,5,0.0019091256204658267,0.0011066743071681821
2020-07-24,Syddanmark,2744,4,0.0014577259475218659,0.0014931579875997261
2020-07-25,Syddanmark,2083,3,0.0014402304368698992,0.0017128030411931192
2020-07-26,Syddanmark,2155,4,0.0018561484918793504,0.0020028371226856285
2020-07-27,Syddanmark,3303,10,0.003027550711474417,0.0020349829399709985
2020-07-28,Syddanmark,3252,5,0.0015375153751537515,0.0023042291051272924
2020-07-29,Syddanmark,3224,9,0.002791563275434243,0.002432911418839039
2020-07-30,Syddanmark,3280,7,0.002134146341463415,0.002333218942613583
2020-07-31,Syddanmark,3291,11,0.003342449103615922,0.002214836859542668
2020-08-01,Syddanmark,2563,6,0.0023410066328521262,0.0024081731873719955
2020-08-02,Syddanmark,2590,3,0.0011583011583011582,0.0023170391864818407
2020-08-03,Syddanmark,4093,9,0.002198876129978011,0.0024484613122214226
2020-08-04,Syddanmark,4151,12,0.002890869669959046,0.0021073802736153078
2020-08-05,Syddanmark,4179,9,0.0021536252692031586,0.0019110659427032804
2020-08-06,Syddanmark,4584,14,0.0030541012216404886,0.0022257864254909905
2020-08-07,Syddanmark,4189,4,9.548818333731201e-4,0.002264830962105468
2020-08-08,Syddanmark,3103,3,9.668063164679343e-4,0.0021213348637920087
2020-08-09,Syddanmark,2975,10,0.0033613445378151263,0.0020009400286516966
2020-08-10,Syddanmark,4854,12,0.002472187886279357,0.001876555013208358
2020-08-11,Syddanmark,4771,9,0.0018863969817648292,0.001986024807850654
2020-08-12,Syddanmark,5340,7,0.0013108614232209739,0.002203364068296229
2020-08-13,Syddanmark,5496,12,0.002183406113537118,0.0020997424614939107
2020-08-14,Syddanmark,5810,10,0.0017211703958691911,0.001965008761706515
2020-08-15,Syddanmark,4019,10,0.002488181139586962,0.001900043368156513
2020-08-16,Syddanmark,4173,11,0.0026359932901988976,0.0019677394023853204
2020-08-17,Syddanmark,6540,10,0.0015290519877675841,0.001871413291384947
2020-08-18,Syddanmark,6985,10,0.0014316392269148174,0.001924104628172041
2020-08-19,Syddanmark,7284,13,0.0017847336628226248,0.0021099915666332346
2020-08-20,Syddanmark,7289,11,0.001509123336534504,0.0021861692780662917
2020-08-21,Syddanmark,7177,15,0.002090009753378849,0.0020780760781071443
2020-08-22,Syddanmark,5014,19,0.003789389708815317,0.0020601512027291057
2020-08-23,Syddanmark,4733,15,0.003169237270230298,0.0019864800413251483
2020-08-24,Syddanmark,7768,6,7.72399588053553e-4,0.0020569485480288123
2020-08-25,Syddanmark,7656,10,0.0013061650992685476,0.0022108458013921153
2020-08-26,Syddanmark,7880,10,0.0012690355329949238,0.0020975866061993206
2020-08-27,Syddanmark,7491,15,0.002002402883460152,0.002235671187969394
2020-08-28,Syddanmark,6946,22,0.0031672905269219693,0.002537452326583601
2020-08-29,Syddanmark,4672,14,0.0029965753424657533,0.0033194446941777435
2020-08-30,Syddanmark,4594,19,0.00413582934262081,0.003790138835653693
2020-08-31,Syddanmark,7626,22,0.002884867558353003,0.004114581891374282
2020-09-01,Syddanmark,7522,51,0.006780111672427546,0.004105449810165807
2020-09-02,Syddanmark,7888,36,0.004563894523326572,0.004776766182699801
2020-09-03,Syddanmark,8190,35,0.004273504273504274,0.004576703029932655
2020-09-04,Syddanmark,8378,26,0.0031033659584626403,0.004493458846365268
2020-09-05,Syddanmark,6627,51,0.007695789950203712,0.004277327206511266
2020-09-06,Syddanmark,6946,19,0.002735387273250792,0.004331094799276729
2020-09-07,Syddanmark,10425,24,0.002302158273381295,0.0043886049741138885
2020-09-08,Syddanmark,10442,55,0.00526719019344953,0.00444402009725478
2020-09-09,Syddanmark,11133,55,0.0049402676726848106,0.003987201198214374
2020-09-10,Syddanmark,11762,55,0.004676075497364394,0.00436108124586335
2020-09-11,Syddanmark,12030,42,0.003491271820448878,0.004599094916559445
2020-09-12,Syddanmark,9782,44,0.004498057656920875,0.004502488696523783
2020-09-13,Syddanmark,9715,52,0.005352547606793618,0.004740512108343955
2020-09-14,Syddanmark,10836,43,0.003968253968253968,0.005066011458412001
2020-09-15,Syddanmark,10891,50,0.004590946653199889,0.00545722736343713
2020-09-16,Syddanmark,10293,68,0.006606431555426018,0.006029763741744881
2020-09-17,Syddanmark,8915,62,0.006954570947840718,0.00621118787738742
2020-09-18,Syddanmark,8347,52,0.006229783155624775,0.006511454504184659
2020-09-19,Syddanmark,7054,60,0.008505812305075135,0.006930515658735707
2020-09-20,Syddanmark,6342,42,0.006622516556291391,0.007214989466360913
2020-09-21,Syddanmark,9555,58,0.006070120355834641,0.007453803185664114
2020-09-22,Syddanmark,9436,71,0.007524374735057227,0.0077540348444912815
2020-09-23,Syddanmark,9770,84,0.008597748208802457,0.007292887054877373
2020-09-24,Syddanmark,9274,80,0.008626266982963123,0.0070365635715091
2020-09-25,Syddanmark,8642,72,0.00833140476741495,0.007016496126562155
2020-09-26,Syddanmark,7200,38,0.005277777777777778,0.006806169909219757
2020-09-27,Syddanmark,7249,35,0.004828252172713478,0.006740649407745573
2020-09-28,Syddanmark,9950,59,0.00592964824120603,0.006678624180962302
2020-09-29,Syddanmark,9253,56,0.006052091213660435,0.006392095870600966
2020-09-30,Syddanmark,8109,66,0.008139104698483167,0.0069770587411079185
2020-10-01,Syddanmark,7080,58,0.008192090395480226,0.007313124809588461
2020-10-02,Syddanmark,7430,47,0.006325706594885599,0.007373203316994173
2020-10-03,Syddanmark,6295,59,0.009372517871326449,0.0073412844876621225
2020-10-04,Syddanmark,5849,42,0.007180714652077278,0.0071354930440647325
2020-10-05,Syddanmark,9606,61,0.006350197793046013,0.006968744008214661
2020-10-06,Syddanmark,9093,53,0.005828659408336083,0.007620684808374898
2020-10-07,Syddanmark,8360,56,0.0066985645933014355,0.007205467651091919
2020-10-08,Syddanmark,7687,54,0.007024847144529726,0.007267647052118894
2020-10-09,Syddanmark,6612,72,0.010889292196007259,0.00789116307057054
2020-10-10,Syddanmark,4485,29,0.006465997770345597,0.009198849915875414
2020-10-11,Syddanmark,4333,33,0.007615970459266097,0.009877343517115238
2020-10-12,Syddanmark,6813,73,0.010714809922207545,0.010607396929951439
2020-10-13,Syddanmark,6274,94,0.014982467325470195,0.010641379134815802
2020-10-14,Syddanmark,6464,74,0.011448019801980198,0.011708604948908739
2020-10-15,Syddanmark,6922,84,0.012135221034383126,0.012619518854639605
2020-10-16,Syddanmark,6920,77,0.011127167630057803,0.012943696675710508
2020-10-17,Syddanmark,4951,69,0.013936578468996163,0.013092345257105365
2020-10-18,Syddanmark,5503,77,0.013992367799382155,0.013353247611563313
2020-10-19,Syddanmark,8780,114,0.012984054669703872,0.013669471159789249
2020-10-20,Syddanmark,7302,117,0.01602300739523418,0.014019113017421586
2020-10-21,Syddanmark,8588,114,0.01327433628318584,0.013683943681487459
2020-10-22,Syddanmark,9060,130,0.01434878587196468,0.013908878924167334
2020-10-23,Syddanmark,8840,120,0.013574660633484163,0.01403317318636549
2020-10-24,Syddanmark,8369,97,0.011590393117457283,0.013291164754452712
2020-10-25,Syddanmark,8608,134,0.015566914498141264,0.013398969274419652
2020-10-26,Syddanmark,11982,166,0.01385411450509097,0.013332148820178505
2020-10-27,Syddanmark,13113,142,0.010828948371844734,0.012917901748177422
2020-10-28,Syddanmark,13187,185,0.014028967922954425,0.012865084622882729
2020-10-29,Syddanmark,12391,172,0.013881042692276652,0.0127685331828689
2020-10-30,Syddanmark,11616,124,0.010674931129476584,0.012686341206396551
2020-10-31,Syddanmark,8823,99,0.011220673240394424,0.013347604060019546
2020-11-01,Syddanmark,9133,136,0.014891054418044454,0.013458935155078188
2020-11-02,Syddanmark,11974,159,0.013278770669784534,0.013411837578050837
2020-11-03,Syddanmark,11774,182,0.015457788347205707,0.013501547445486265
2020-11-04,Syddanmark,11345,168,0.014808285588364918,0.013529602472354988
2020-11-05,Syddanmark,11069,150,0.013551359653085192,0.013032726044747046
2020-11-06,Syddanmark,11413,129,0.011302900201524578,0.01298852136667851
2020-11-07,Syddanmark,8934,102,0.011417058428475487,0.012238110843779583
2020-11-08,Syddanmark,8762,100,0.011412919424788861,0.012049238141000932
2020-11-09,Syddanmark,12491,162,0.012969337923304779,0.011988915739794326
2020-11-10,Syddanmark,12249,125,0.010204914686913218,0.012530007605227577
2020-11-11,Syddanmark,11864,160,0.013486176668914362,0.014007543508344975
2020-11-12,Syddanmark,10968,144,0.01312910284463895,0.015059298106647027
2020-11-13,Syddanmark,10934,165,0.015090543259557344,0.01551236500749144
2020-11-14,Syddanmark,8410,183,0.021759809750297267,0.016604961516344434
2020-11-15,Syddanmark,7936,149,0.018775201612903226,0.01733611910404481
2020-11-16,Syddanmark,12329,199,0.01614080622921567,0.017950075782211344
2020-11-17,Syddanmark,13219,236,0.017853090248884183,0.01871716009853631
2020-11-18,Syddanmark,12524,233,0.01860427978281699,0.018047964764092372
2020-11-19,Syddanmark,12739,222,0.017426799591804695,0.01672181724233584
